Indicator_data,case_id,First Tooltip
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Thailand,2015,Female",3.54
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Thailand,2010,Both sexes",7.71
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Thailand,2010,Male",12.46
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Thailand,2010,Female",3.24
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Thailand,2005,Both sexes",6.81
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Thailand,2005,Male",11
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Thailand,2005,Female",2.85
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Thailand,2000,Both sexes",6.49
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Thailand,2000,Male",10.47
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Thailand,2000,Female",2.7
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Timor-Leste,2018,Both sexes",2.17
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Timor-Leste,2018,Male",3.43
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Timor-Leste,2018,Female",0.89
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Timor-Leste,2015,Both sexes",2.01
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Timor-Leste,2015,Male",3.17
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Timor-Leste,2015,Female",0.82
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Timor-Leste,2010,Both sexes",0.7
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Timor-Leste,2010,Male",1.11
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Timor-Leste,2010,Female",0.29
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Timor-Leste,2005,Both sexes",0.83
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Timor-Leste,2005,Male",1.32
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Timor-Leste,2005,Female",0.34
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Timor-Leste,2000,Both sexes",1.53
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Timor-Leste,2000,Male",2.43
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Timor-Leste,2000,Female",0.61
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Togo,2018,Both sexes",2.46
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Togo,2018,Male",3.93
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Togo,2018,Female",1.02
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Togo,2015,Both sexes",2.37
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Togo,2015,Male",3.78
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Togo,2015,Female",0.98
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Togo,2010,Both sexes",2.11
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Togo,2010,Male",3.36
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Togo,2010,Female",0.88
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Togo,2005,Both sexes",3.26
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Togo,2005,Male",5.2
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Togo,2005,Female",1.37
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Togo,2000,Both sexes",1.79
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Togo,2000,Male",2.85
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Togo,2000,Female",0.76
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tonga,2018,Both sexes",0.8
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tonga,2018,Male",1.33
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tonga,2018,Female",0.28
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tonga,2015,Both sexes",0.68
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tonga,2015,Male",1.14
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tonga,2015,Female",0.24
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tonga,2010,Both sexes",1.39
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tonga,2010,Male",2.34
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tonga,2010,Female",0.49
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tonga,2005,Both sexes",2.32
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tonga,2005,Male",3.88
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tonga,2005,Female",0.81
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tonga,2000,Both sexes",1.7
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tonga,2000,Male",2.81
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tonga,2000,Female",0.59
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Trinidad and Tobago,2018,Both sexes",6.72
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Trinidad and Tobago,2018,Male",10.58
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Trinidad and Tobago,2018,Female",3.03
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Trinidad and Tobago,2015,Both sexes",6.88
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Trinidad and Tobago,2015,Male",10.83
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Trinidad and Tobago,2015,Female",3.09
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Trinidad and Tobago,2010,Both sexes",6.21
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Trinidad and Tobago,2010,Male",9.73
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Trinidad and Tobago,2010,Female",2.81
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Trinidad and Tobago,2005,Both sexes",6.17
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Trinidad and Tobago,2005,Male",9.66
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Trinidad and Tobago,2005,Female",2.78
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Trinidad and Tobago,2000,Both sexes",5.27
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Trinidad and Tobago,2000,Male",8.33
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Trinidad and Tobago,2000,Female",2.28
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tunisia,2018,Both sexes",2.12
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tunisia,2018,Male",3.75
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tunisia,2018,Female",0.56
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tunisia,2015,Both sexes",1.99
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tunisia,2015,Male",3.52
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tunisia,2015,Female",0.53
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tunisia,2010,Both sexes",1.4
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tunisia,2010,Male",2.46
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tunisia,2010,Female",0.38
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tunisia,2005,Both sexes",1.46
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tunisia,2005,Male",2.56
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tunisia,2005,Female",0.4
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tunisia,2000,Both sexes",1.36
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tunisia,2000,Male",2.36
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tunisia,2000,Female",0.37
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkey,2018,Both sexes",2.05
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkey,2018,Male",3.62
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkey,2018,Female",0.56
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkey,2015,Both sexes",2.12
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkey,2015,Male",3.76
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkey,2015,Female",0.58
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkey,2010,Both sexes",2.32
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkey,2010,Male",4.1
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkey,2010,Female",0.64
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkey,2005,Both sexes",2.12
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkey,2005,Male",3.74
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkey,2005,Female",0.59
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkey,2000,Both sexes",2.41
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkey,2000,Male",4.25
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkey,2000,Female",0.67
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkmenistan,2018,Both sexes",4.93
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkmenistan,2018,Male",8.4
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkmenistan,2018,Female",1.65
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkmenistan,2015,Both sexes",5.3
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkmenistan,2015,Male",9.01
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkmenistan,2015,Female",1.78
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkmenistan,2010,Both sexes",4.82
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkmenistan,2010,Male",8.23
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkmenistan,2010,Female",1.6
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkmenistan,2005,Both sexes",4.88
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkmenistan,2005,Male",8.35
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkmenistan,2005,Female",1.61
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkmenistan,2000,Both sexes",4.82
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkmenistan,2000,Male",8.24
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Turkmenistan,2000,Female",1.61
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tuvalu,2018,Both sexes",1.52
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tuvalu,2018,Male",2.51
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tuvalu,2018,Female",0.5
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tuvalu,2015,Both sexes",1.98
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tuvalu,2015,Male",3.27
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tuvalu,2015,Female",0.65
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tuvalu,2010,Both sexes",1.68
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tuvalu,2010,Male",2.78
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tuvalu,2010,Female",0.56
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tuvalu,2005,Both sexes",2.03
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tuvalu,2005,Male",3.34
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tuvalu,2005,Female",0.67
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tuvalu,2000,Both sexes",1.96
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tuvalu,2000,Male",3.22
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tuvalu,2000,Female",0.65
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Uganda,2018,Both sexes",15.09
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Uganda,2018,Male",24.62
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Uganda,2018,Female",5.88
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Uganda,2015,Both sexes",15.14
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Uganda,2015,Male",24.7
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Uganda,2015,Female",5.92
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Uganda,2010,Both sexes",13.5
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Uganda,2010,Male",21.79
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Uganda,2010,Female",5.54
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Uganda,2005,Both sexes",12.92
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Uganda,2005,Male",20.91
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Uganda,2005,Female",5.33
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Uganda,2000,Both sexes",13.61
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Uganda,2000,Male",22.06
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Uganda,2000,Female",5.61
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Ukraine,2018,Both sexes",8.32
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Ukraine,2018,Male",13.96
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Ukraine,2018,Female",3.65
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Ukraine,2015,Both sexes",10.16
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Ukraine,2015,Male",17.01
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Ukraine,2015,Female",4.49
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Ukraine,2010,Both sexes",13.57
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Ukraine,2010,Male",22.31
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Ukraine,2010,Female",6.34
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Ukraine,2005,Both sexes",12.01
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Ukraine,2005,Male",19.79
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Ukraine,2005,Female",5.51
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Ukraine,2000,Both sexes",12.46
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Ukraine,2000,Male",20.85
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Ukraine,2000,Female",5.44
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"United Arab Emirates,2018,Both sexes",3.9
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"United Arab Emirates,2018,Male",4.88
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"United Arab Emirates,2018,Female",0.84
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"United Arab Emirates,2015,Both sexes",3.79
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"United Arab Emirates,2015,Male",4.7
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"United Arab Emirates,2015,Female",0.8
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"United Arab Emirates,2010,Both sexes",3.15
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"United Arab Emirates,2010,Male",3.86
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"United Arab Emirates,2010,Female",0.64
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"United Arab Emirates,2005,Both sexes",3.64
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"United Arab Emirates,2005,Male",4.62
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"United Arab Emirates,2005,Female",0.74
